BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
8230	Q  	O1 Verb Not S Aux                                 	(CP[ILLOC DEC][+FIN]"O2[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](NegBar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"O2[+NULL][SLASH O2]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
8231	Q  	O3 P O1 Verb Not S Aux                            	(CP[ILLOC DEC][+FIN]"O2[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](NegBar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
8232	Q  	Adv O1 Verb Never S Aux                           	(CP[ILLOC DEC][+FIN]"O2[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"Adv""O2[+NULL][SLASH O2]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
8233	Q  	Adv O3 P O1 Verb Never S Aux                      	(CP[ILLOC DEC][+FIN]"O2[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"Adv"(PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
8234	Q  	O1 Verb Never S Aux                               	(CP[ILLOC DEC][+FIN]"O2[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"O2[+NULL][SLASH O2]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
8235	Q  	O3 P O1 Verb Never S Aux                          	(CP[ILLOC DEC][+FIN]"O2[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
8236	Q  	Adv O1 Verb S Aux                                 	(CP[ILLOC DEC][+FIN]"O2[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](VP[SLASH O2](Vbar[SLASH O2]"Adv""O2[+NULL][SLASH O2]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
8237	Q  	Adv O3 P O1 Verb S Aux                            	(CP[ILLOC DEC][+FIN]"O2[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](VP[SLASH O2](Vbar[SLASH O2]"Adv"(PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
8238	Q  	O1 Verb S Aux                                     	(CP[ILLOC DEC][+FIN]"O2[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](VP[SLASH O2](Vbar[SLASH O2]"O2[+NULL][SLASH O2]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
8239	Q  	O3 P O1 Verb S Aux                                	(CP[ILLOC DEC][+FIN]"O2[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](VP[SLASH O2](Vbar[SLASH O2](PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
9960	DEC	O2[+WA] Adv O1 Verb Not S Aux                     	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](NegBar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"Adv""O2[+NULL][SLASH O2]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
9962	DEC	O2[+WA] Adv O3 P O1 Verb Not S Aux                	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](NegBar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"Adv"(PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
9964	DEC	O2[+WA] O1 Verb Not S Aux                         	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](NegBar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"O2[+NULL][SLASH O2]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
9966	DEC	O2[+WA] O3 P O1 Verb Not S Aux                    	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](NegBar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
9968	DEC	O2[+WA] Adv O1 Verb Never S Aux                   	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"Adv""O2[+NULL][SLASH O2]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
9970	DEC	O2[+WA] Adv O3 P O1 Verb Never S Aux              	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"Adv"(PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
9972	DEC	O2[+WA] O1 Verb Never S Aux                       	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2]"O2[+NULL][SLASH O2]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
9974	DEC	O2[+WA] O3 P O1 Verb Never S Aux                  	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](NegP[SLASH O2](Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
9976	DEC	O2[+WA] Adv O1 Verb S Aux                         	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](VP[SLASH O2](Vbar[SLASH O2]"Adv""O2[+NULL][SLASH O2]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
9978	DEC	O2[+WA] Adv O3 P O1 Verb S Aux                    	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](VP[SLASH O2](Vbar[SLASH O2]"Adv"(PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
9980	DEC	O2[+WA] O1 Verb S Aux                             	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](VP[SLASH O2](Vbar[SLASH O2]"O2[+NULL][SLASH O2]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
9982	DEC	O2[+WA] O3 P O1 Verb S Aux                        	(CP[ILLOC DEC][+FIN]"O2[+TOPIC][+WA]"(Cbar[ILLOC DEC][+FIN][SLASH O2](IP[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH O2][SLASH Aux](VP[SLASH O2](Vbar[SLASH O2](PP"O3""P")"O2[+NULL][SLASH O2]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14022	Q  	Adv O1 Verb Not S Aux                             	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](NegBar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14023	Q  	Adv O2 O1 Verb Not S Aux                          	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](NegBar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]""O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14024	Q  	Adv Verb Not S Aux                                	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](NegBar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14025	Q  	O1 Verb Not S Aux                                 	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](NegBar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14026	Q  	O2 O1 Verb Not S Aux                              	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](NegBar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]""O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14027	Q  	Verb Not S Aux                                    	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](NegBar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14028	Q  	Adv O1 Verb Never S Aux                           	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](Negbar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14029	Q  	Adv O2 O1 Verb Never S Aux                        	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](Negbar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]""O2""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14030	Q  	Adv Verb Never S Aux                              	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](Negbar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14031	Q  	O1 Verb Never S Aux                               	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](Negbar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14032	Q  	O2 O1 Verb Never S Aux                            	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](Negbar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]""O2""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14033	Q  	Verb Never S Aux                                  	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](Negbar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14034	Q  	Adv O1 Verb S Aux                                 	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14035	Q  	Adv O2 O1 Verb S Aux                              	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]""O2""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14036	Q  	Adv Verb S Aux                                    	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14037	Q  	O1 Verb S Aux                                     	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14038	Q  	O2 O1 Verb S Aux                                  	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]""O2""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
14039	Q  	Verb S Aux                                        	(CP[ILLOC DEC][+FIN]"PP[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
15272	DEC	Adv O1 Verb Not Aux                               	(CP[ILLOC DEC][+FIN]"S[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
15273	DEC	Adv O2 O1 Verb Not Aux                            	(CP[ILLOC DEC][+FIN]"S[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv""O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
15274	DEC	Adv O3 P O1 Verb Not Aux                          	(CP[ILLOC DEC][+FIN]"S[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")"O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
15275	DEC	Adv O3 P O2 O1 Verb Not Aux                       	(CP[ILLOC DEC][+FIN]"S[+NULL][+TOPIC]"(Cbar[ILLOC DEC][+FIN][SLASH S](IP[ILLOC DEC][+FIN][SLASH S][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")"O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S[+NULL][SLASH S]")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7380	
