UR #	ILLOC	SR	
47426:	Q  	O1[+WH] Aux S Not Verb P O3                       	
47427:	Q  	O1[+WH] Aux S Not Verb                            	
47428:	Q  	O1[+WH] Aux S Verb Adv                            	
47429:	Q  	O1[+WH] Aux S Verb O2 Adv                         	
47430:	Q  	O1[+WH] Aux S Verb O2 P O3 Adv                    	
47431:	Q  	O1[+WH] Aux S Verb O2 P O3                        	
47432:	Q  	O1[+WH] Aux S Verb O2                             	
47433:	Q  	O1[+WH] Aux S Verb P O3 Adv                       	
47434:	Q  	O1[+WH] Aux S Verb P O3                           	
47435:	Q  	O1[+WH] Aux S Verb                                	
47604:	Q  	O1[+WH] Verb S Never Adv                          	
47605:	Q  	O1[+WH] Verb S Never O2 Adv                       	
47606:	Q  	O1[+WH] Verb S Never O2 P O3 Adv                  	
47607:	Q  	O1[+WH] Verb S Never O2 P O3                      	
47608:	Q  	O1[+WH] Verb S Never O2                           	
47609:	Q  	O1[+WH] Verb S Never P O3 Adv                     	
47610:	Q  	O1[+WH] Verb S Never P O3                         	
47611:	Q  	O1[+WH] Verb S Never                              	
47612:	Q  	O1[+WH] Verb S Not Adv                            	
47613:	Q  	O1[+WH] Verb S Not O2 Adv                         	
47614:	Q  	O1[+WH] Verb S Not O2 P O3 Adv                    	
47615:	Q  	O1[+WH] Verb S Not O2 P O3                        	
47616:	Q  	O1[+WH] Verb S Not O2                             	
47617:	Q  	O1[+WH] Verb S Not P O3 Adv                       	
47618:	Q  	O1[+WH] Verb S Not P O3                           	
47619:	Q  	O1[+WH] Verb S Not                                	
47620:	Q  	O1[+WH] Verb S Adv                                	
47621:	Q  	O1[+WH] Verb S O2 Adv                             	
47622:	Q  	O1[+WH] Verb S O2 P O3 Adv                        	
47623:	Q  	O1[+WH] Verb S O2 P O3                            	
47624:	Q  	O1[+WH] Verb S O2                                 	
47625:	Q  	O1[+WH] Verb S P O3 Adv                           	
47626:	Q  	O1[+WH] Verb S P O3                               	
47627:	Q  	O1[+WH] Verb S                                    	
49204:	Q  	Aux S Never Verb O1 Adv[+WH]                      	
49205:	Q  	Aux S Never Verb O1 P O3 Adv[+WH]                 	
49206:	Q  	Aux S Never Verb O1 P O3[+WH] Adv                 	
49207:	Q  	Aux S Never Verb O1 P O3[+WH]                     	
49208:	Q  	Aux S Never Verb O1[+WH] Adv                      	
49209:	Q  	Aux S Never Verb O1[+WH] P O3 Adv                 	
49210:	Q  	Aux S Never Verb O1[+WH] P O3                     	
49211:	Q  	Aux S Never Verb O1[+WH]                          	
49212:	Q  	Aux S Not Verb O1 Adv[+WH]                        	
49213:	Q  	Aux S Not Verb O1 P O3 Adv[+WH]                   	
49214:	Q  	Aux S Not Verb O1 P O3[+WH] Adv                   	
49215:	Q  	Aux S Not Verb O1 P O3[+WH]                       	
49216:	Q  	Aux S Not Verb O1[+WH] Adv                        	
49217:	Q  	Aux S Not Verb O1[+WH] P O3 Adv                   	
49218:	Q  	Aux S Not Verb O1[+WH] P O3                       	
49219:	Q  	Aux S Not Verb O1[+WH]                            	
49220:	Q  	Aux S Verb O1 Adv[+WH]                            	
49221:	Q  	Aux S Verb O1 P O3 Adv[+WH]                       	
49222:	Q  	Aux S Verb O1 P O3[+WH] Adv                       	
49223:	Q  	Aux S Verb O1 P O3[+WH]                           	
49224:	Q  	Aux S Verb O1[+WH] Adv                            	
49225:	Q  	Aux S Verb O1[+WH] P O3 Adv                       	
49226:	Q  	Aux S Verb O1[+WH] P O3                           	
49227:	Q  	Aux S Verb O1[+WH]                                	
49252:	Q  	Aux S[+WH] Never Verb O1 Adv                      	
49253:	Q  	Aux S[+WH] Never Verb O1 P O3 Adv                 	
49254:	Q  	Aux S[+WH] Never Verb O1 P O3                     	
49255:	Q  	Aux S[+WH] Never Verb O1                          	
49256:	Q  	Aux S[+WH] Not Verb O1 Adv                        	
49257:	Q  	Aux S[+WH] Not Verb O1 P O3 Adv                   	
49258:	Q  	Aux S[+WH] Not Verb O1 P O3                       	
49259:	Q  	Aux S[+WH] Not Verb O1                            	
49260:	Q  	Aux S[+WH] Verb O1 Adv                            	
49261:	Q  	Aux S[+WH] Verb O1 P O3 Adv                       	
49262:	Q  	Aux S[+WH] Verb O1 P O3                           	
49263:	Q  	Aux S[+WH] Verb O1                                	
49348:	Q  	Verb S Never O1 Adv[+WH]                          	
49349:	Q  	Verb S Never O1 P O3 Adv[+WH]                     	
49350:	Q  	Verb S Never O1 P O3[+WH] Adv                     	
49351:	Q  	Verb S Never O1 P O3[+WH]                         	
49352:	Q  	Verb S Never O1[+WH] Adv                          	
49353:	Q  	Verb S Never O1[+WH] P O3 Adv                     	
49354:	Q  	Verb S Never O1[+WH] P O3                         	
49355:	Q  	Verb S Never O1[+WH]                              	
49356:	Q  	Verb S Not O1 Adv[+WH]                            	
49357:	Q  	Verb S Not O1 P O3 Adv[+WH]                       	
49358:	Q  	Verb S Not O1 P O3[+WH] Adv                       	
49359:	Q  	Verb S Not O1 P O3[+WH]                           	
49360:	Q  	Verb S Not O1[+WH] Adv                            	
49361:	Q  	Verb S Not O1[+WH] P O3 Adv                       	
49362:	Q  	Verb S Not O1[+WH] P O3                           	
49363:	Q  	Verb S Not O1[+WH]                                	
49364:	Q  	Verb S O1 Adv[+WH]                                	
49365:	Q  	Verb S O1 P O3 Adv[+WH]                           	
49366:	Q  	Verb S O1 P O3[+WH] Adv                           	
49367:	Q  	Verb S O1 P O3[+WH]                               	
49368:	Q  	Verb S O1[+WH] Adv                                	
49369:	Q  	Verb S O1[+WH] P O3 Adv                           	
49370:	Q  	Verb S O1[+WH] P O3                               	
49371:	Q  	Verb S O1[+WH]                                    	
49396:	Q  	Verb S[+WH] Never O1 Adv                          	
49397:	Q  	Verb S[+WH] Never O1 P O3 Adv                     	
49398:	Q  	Verb S[+WH] Never O1 P O3                         	
49399:	Q  	Verb S[+WH] Never O1                              	
49400:	Q  	Verb S[+WH] Not O1 Adv                            	
49401:	Q  	Verb S[+WH] Not O1 P O3 Adv                       	
49402:	Q  	Verb S[+WH] Not O1 P O3                           	
49403:	Q  	Verb S[+WH] Not O1                                	
49404:	Q  	Verb S[+WH] O1 Adv                                	
49405:	Q  	Verb S[+WH] O1 P O3 Adv                           	
49406:	Q  	Verb S[+WH] O1 P O3                               	
49407:	Q  	Verb S[+WH] O1                                    	
50548:	Q  	O2 Aux S Never Verb O1 Adv[+WH]                   	
50549:	Q  	O2 Aux S Never Verb O1 P O3 Adv[+WH]              	
50550:	Q  	O2 Aux S Never Verb O1 P O3[+WH] Adv              	
50551:	Q  	O2 Aux S Never Verb O1 P O3[+WH]                  	
50552:	Q  	O2 Aux S Never Verb O1[+WH] Adv                   	
50553:	Q  	O2 Aux S Never Verb O1[+WH] P O3 Adv              	
50554:	Q  	O2 Aux S Never Verb O1[+WH] P O3                  	
50555:	Q  	O2 Aux S Never Verb O1[+WH]                       	
50556:	Q  	O2 Aux S Not Verb O1 Adv[+WH]                     	
50557:	Q  	O2 Aux S Not Verb O1 P O3 Adv[+WH]                	
50558:	Q  	O2 Aux S Not Verb O1 P O3[+WH] Adv                	
50559:	Q  	O2 Aux S Not Verb O1 P O3[+WH]                    	
50560:	Q  	O2 Aux S Not Verb O1[+WH] Adv                     	
50561:	Q  	O2 Aux S Not Verb O1[+WH] P O3 Adv                	
50562:	Q  	O2 Aux S Not Verb O1[+WH] P O3                    	
50563:	Q  	O2 Aux S Not Verb O1[+WH]                         	
50564:	Q  	O2 Aux S Verb O1 Adv[+WH]                         	
50565:	Q  	O2 Aux S Verb O1 P O3 Adv[+WH]                    	
50566:	Q  	O2 Aux S Verb O1 P O3[+WH] Adv                    	
50567:	Q  	O2 Aux S Verb O1 P O3[+WH]                        	
50568:	Q  	O2 Aux S Verb O1[+WH] Adv                         	
50569:	Q  	O2 Aux S Verb O1[+WH] P O3 Adv                    	
50570:	Q  	O2 Aux S Verb O1[+WH] P O3                        	
50571:	Q  	O2 Aux S Verb O1[+WH]                             	
50644:	Q  	O2 Aux S[+WH] Never Verb O1 Adv                   	
50645:	Q  	O2 Aux S[+WH] Never Verb O1 P O3 Adv              	
50646:	Q  	O2 Aux S[+WH] Never Verb O1 P O3                  	
50647:	Q  	O2 Aux S[+WH] Never Verb O1                       	
50648:	Q  	O2 Aux S[+WH] Not Verb O1 Adv                     	
50649:	Q  	O2 Aux S[+WH] Not Verb O1 P O3 Adv                	
50650:	Q  	O2 Aux S[+WH] Not Verb O1 P O3                    	
50651:	Q  	O2 Aux S[+WH] Not Verb O1                         	
50652:	Q  	O2 Aux S[+WH] Verb O1 Adv                         	
50653:	Q  	O2 Aux S[+WH] Verb O1 P O3 Adv                    	
50654:	Q  	O2 Aux S[+WH] Verb O1 P O3                        	
50655:	Q  	O2 Aux S[+WH] Verb O1                             	
50788:	Q  	O2 Verb S Never O1 Adv[+WH]                       	
50789:	Q  	O2 Verb S Never O1 P O3 Adv[+WH]                  	
50790:	Q  	O2 Verb S Never O1 P O3[+WH] Adv                  	
50791:	Q  	O2 Verb S Never O1 P O3[+WH]                      	
50792:	Q  	O2 Verb S Never O1[+WH] Adv                       	
50793:	Q  	O2 Verb S Never O1[+WH] P O3 Adv                  	
50794:	Q  	O2 Verb S Never O1[+WH] P O3                      	
50795:	Q  	O2 Verb S Never O1[+WH]                           	
50796:	Q  	O2 Verb S Not O1 Adv[+WH]                         	
50797:	Q  	O2 Verb S Not O1 P O3 Adv[+WH]                    	
50798:	Q  	O2 Verb S Not O1 P O3[+WH] Adv                    	
50799:	Q  	O2 Verb S Not O1 P O3[+WH]                        	
50800:	Q  	O2 Verb S Not O1[+WH] Adv                         	
50801:	Q  	O2 Verb S Not O1[+WH] P O3 Adv                    	
50802:	Q  	O2 Verb S Not O1[+WH] P O3                        	
50803:	Q  	O2 Verb S Not O1[+WH]                             	
50804:	Q  	O2 Verb S O1 Adv[+WH]                             	
50805:	Q  	O2 Verb S O1 P O3 Adv[+WH]                        	
50806:	Q  	O2 Verb S O1 P O3[+WH] Adv                        	
50807:	Q  	O2 Verb S O1 P O3[+WH]                            	
50808:	Q  	O2 Verb S O1[+WH] Adv                             	
50809:	Q  	O2 Verb S O1[+WH] P O3 Adv                        	
50810:	Q  	O2 Verb S O1[+WH] P O3                            	
50811:	Q  	O2 Verb S O1[+WH]                                 	
50884:	Q  	O2 Verb S[+WH] Never O1 Adv                       	
50885:	Q  	O2 Verb S[+WH] Never O1 P O3 Adv                  	
50886:	Q  	O2 Verb S[+WH] Never O1 P O3                      	
50887:	Q  	O2 Verb S[+WH] Never O1                           	
50888:	Q  	O2 Verb S[+WH] Not O1 Adv                         	
50889:	Q  	O2 Verb S[+WH] Not O1 P O3 Adv                    	
50890:	Q  	O2 Verb S[+WH] Not O1 P O3                        	
50891:	Q  	O2 Verb S[+WH] Not O1                             	
50892:	Q  	O2 Verb S[+WH] O1 Adv                             	
50893:	Q  	O2 Verb S[+WH] O1 P O3 Adv                        	
50894:	Q  	O2 Verb S[+WH] O1 P O3                            	
50895:	Q  	O2 Verb S[+WH] O1                                 	
55924:	Q  	O2[+WH] Aux S Never Verb O1 Adv                   	
55925:	Q  	O2[+WH] Aux S Never Verb O1 P O3 Adv              	
55926:	Q  	O2[+WH] Aux S Never Verb O1 P O3                  	
55927:	Q  	O2[+WH] Aux S Never Verb O1                       	
55928:	Q  	O2[+WH] Aux S Not Verb O1 Adv                     	
55929:	Q  	O2[+WH] Aux S Not Verb O1 P O3 Adv                	
55930:	Q  	O2[+WH] Aux S Not Verb O1 P O3                    	
55931:	Q  	O2[+WH] Aux S Not Verb O1                         	
55932:	Q  	O2[+WH] Aux S Verb O1 Adv                         	
55933:	Q  	O2[+WH] Aux S Verb O1 P O3 Adv                    	
55934:	Q  	O2[+WH] Aux S Verb O1 P O3                        	
55935:	Q  	O2[+WH] Aux S Verb O1                             	
56020:	Q  	O2[+WH] Verb S Never O1 Adv                       	
56021:	Q  	O2[+WH] Verb S Never O1 P O3 Adv                  	
56022:	Q  	O2[+WH] Verb S Never O1 P O3                      	
56023:	Q  	O2[+WH] Verb S Never O1                           	
56024:	Q  	O2[+WH] Verb S Not O1 Adv                         	
56025:	Q  	O2[+WH] Verb S Not O1 P O3 Adv                    	
56026:	Q  	O2[+WH] Verb S Not O1 P O3                        	
56027:	Q  	O2[+WH] Verb S Not O1                             	
56028:	Q  	O2[+WH] Verb S O1 Adv                             	
56029:	Q  	O2[+WH] Verb S O1 P O3 Adv                        	
56030:	Q  	O2[+WH] Verb S O1 P O3                            	
56031:	Q  	O2[+WH] Verb S O1                                 	
66564:	Q  	Aux S Never Verb O1 O2 Adv[+WH]                   	
66565:	Q  	Aux S Never Verb O1 O2[+WH] Adv                   	
66566:	Q  	Aux S Never Verb O1 O2[+WH]                       	
66567:	Q  	Aux S Never Verb O1 Adv[+WH]                      	
66568:	Q  	Aux S Never Verb O1[+WH] O2 Adv                   	
66569:	Q  	Aux S Never Verb O1[+WH] O2                       	
66570:	Q  	Aux S Never Verb O1[+WH] Adv                      	
66571:	Q  	Aux S Never Verb O1[+WH]                          	
66572:	Q  	Aux S Never Verb Adv[+WH]                         	
66573:	Q  	Aux S Not Verb O1 O2 Adv[+WH]                     	
66574:	Q  	Aux S Not Verb O1 O2[+WH] Adv                     	
66575:	Q  	Aux S Not Verb O1 O2[+WH]                         	
66576:	Q  	Aux S Not Verb O1 Adv[+WH]                        	
66577:	Q  	Aux S Not Verb O1[+WH] O2 Adv                     	
66578:	Q  	Aux S Not Verb O1[+WH] O2                         	
66579:	Q  	Aux S Not Verb O1[+WH] Adv                        	
66580:	Q  	Aux S Not Verb O1[+WH]                            	
66581:	Q  	Aux S Not Verb Adv[+WH]                           	
66582:	Q  	Aux S Verb O1 O2 Adv[+WH]                         	
66583:	Q  	Aux S Verb O1 O2[+WH] Adv                         	
66584:	Q  	Aux S Verb O1 O2[+WH]                             	
66585:	Q  	Aux S Verb O1 Adv[+WH]                            	
66586:	Q  	Aux S Verb O1[+WH] O2 Adv                         	
66587:	Q  	Aux S Verb O1[+WH] O2                             	
66588:	Q  	Aux S Verb O1[+WH] Adv                            	
66589:	Q  	Aux S Verb O1[+WH]                                	
66590:	Q  	Aux S Verb Adv[+WH]                               	
66618:	Q  	Aux S[+WH] Never Verb O1 O2 Adv                   	
66619:	Q  	Aux S[+WH] Never Verb O1 O2                       	
66620:	Q  	Aux S[+WH] Never Verb O1 Adv                      	
66621:	Q  	Aux S[+WH] Never Verb O1                          	
66622:	Q  	Aux S[+WH] Never Verb Adv                         	
66623:	Q  	Aux S[+WH] Never Verb                             	
66624:	Q  	Aux S[+WH] Not Verb O1 O2 Adv                     	
66625:	Q  	Aux S[+WH] Not Verb O1 O2                         	
66626:	Q  	Aux S[+WH] Not Verb O1 Adv                        	
66627:	Q  	Aux S[+WH] Not Verb O1                            	
66628:	Q  	Aux S[+WH] Not Verb Adv                           	
66629:	Q  	Aux S[+WH] Not Verb                               	
66630:	Q  	Aux S[+WH] Verb O1 O2 Adv                         	
66631:	Q  	Aux S[+WH] Verb O1 O2                             	
66632:	Q  	Aux S[+WH] Verb O1 Adv                            	
66633:	Q  	Aux S[+WH] Verb O1                                	
66634:	Q  	Aux S[+WH] Verb Adv                               	
66635:	Q  	Aux S[+WH] Verb                                   	
66744:	Q  	Verb S Never O1 O2 Adv[+WH]                       	
66745:	Q  	Verb S Never O1 O2[+WH] Adv                       	
66746:	Q  	Verb S Never O1 O2[+WH]                           	
66747:	Q  	Verb S Never O1 Adv[+WH]                          	
66748:	Q  	Verb S Never O1[+WH] O2 Adv                       	
66749:	Q  	Verb S Never O1[+WH] O2                           	
66750:	Q  	Verb S Never O1[+WH] Adv                          	
66751:	Q  	Verb S Never O1[+WH]                              	
66752:	Q  	Verb S Never Adv[+WH]                             	
66753:	Q  	Verb S Not O1 O2 Adv[+WH]                         	
66754:	Q  	Verb S Not O1 O2[+WH] Adv                         	
66755:	Q  	Verb S Not O1 O2[+WH]                             	
66756:	Q  	Verb S Not O1 Adv[+WH]                            	
66757:	Q  	Verb S Not O1[+WH] O2 Adv                         	
66758:	Q  	Verb S Not O1[+WH] O2                             	
66759:	Q  	Verb S Not O1[+WH] Adv                            	
66760:	Q  	Verb S Not O1[+WH]                                	
66761:	Q  	Verb S Not Adv[+WH]                               	
66762:	Q  	Verb S O1 O2 Adv[+WH]                             	
66763:	Q  	Verb S O1 O2[+WH] Adv                             	
66764:	Q  	Verb S O1 O2[+WH]                                 	
66765:	Q  	Verb S O1 Adv[+WH]                                	
66766:	Q  	Verb S O1[+WH] O2 Adv                             	
66767:	Q  	Verb S O1[+WH] O2                                 	
66768:	Q  	Verb S O1[+WH] Adv                                	
66769:	Q  	Verb S O1[+WH]                                    	
66770:	Q  	Verb S Adv[+WH]                                   	
66798:	Q  	Verb S[+WH] Never O1 O2 Adv                       	
66799:	Q  	Verb S[+WH] Never O1 O2                           	
66800:	Q  	Verb S[+WH] Never O1 Adv                          	
66801:	Q  	Verb S[+WH] Never O1                              	
66802:	Q  	Verb S[+WH] Never Adv                             	
66803:	Q  	Verb S[+WH] Never                                 	
66804:	Q  	Verb S[+WH] Not O1 O2 Adv                         	
66805:	Q  	Verb S[+WH] Not O1 O2                             	
66806:	Q  	Verb S[+WH] Not O1 Adv                            	
66807:	Q  	Verb S[+WH] Not O1                                	
66808:	Q  	Verb S[+WH] Not Adv                               	
66809:	Q  	Verb S[+WH] Not                                   	
66810:	Q  	Verb S[+WH] O1 O2 Adv                             	
66811:	Q  	Verb S[+WH] O1 O2                                 	
66812:	Q  	Verb S[+WH] O1 Adv                                	
66813:	Q  	Verb S[+WH] O1                                    	
66814:	Q  	Verb S[+WH] Adv                                   	
66815:	Q  	Verb S[+WH]                                       	
68244:	Q  	Aux Never Verb Adv[+WH]                           	
68245:	Q  	Aux Never Verb O1 Adv[+WH]                        	
68246:	Q  	Aux Never Verb O1 O2 Adv[+WH]                     	
68247:	Q  	Aux Never Verb O1 O2 P O3 Adv[+WH]                	
68248:	Q  	Aux Never Verb O1 O2 P O3[+WH] Adv                	
68249:	Q  	Aux Never Verb O1 O2 P O3[+WH]                    	
68250:	Q  	Aux Never Verb O1 O2[+WH] Adv                     	
68251:	Q  	Aux Never Verb O1 O2[+WH] P O3 Adv                	
68252:	Q  	Aux Never Verb O1 O2[+WH] P O3                    	
68253:	Q  	Aux Never Verb O1 O2[+WH]                         	
68254:	Q  	Aux Never Verb O1 P O3 Adv[+WH]                   	
68255:	Q  	Aux Never Verb O1 P O3[+WH] Adv                   	
68256:	Q  	Aux Never Verb O1 P O3[+WH]                       	
68257:	Q  	Aux Never Verb O1[+WH] Adv                        	
68258:	Q  	Aux Never Verb O1[+WH] O2 Adv                     	
68259:	Q  	Aux Never Verb O1[+WH] O2 P O3 Adv                	
68260:	Q  	Aux Never Verb O1[+WH] O2 P O3                    	
68261:	Q  	Aux Never Verb O1[+WH] O2                         	
68262:	Q  	Aux Never Verb O1[+WH] P O3 Adv                   	
68263:	Q  	Aux Never Verb O1[+WH] P O3                       	
68264:	Q  	Aux Never Verb O1[+WH]                            	
68265:	Q  	Aux Never Verb P O3 Adv[+WH]                      	
68266:	Q  	Aux Never Verb P O3[+WH] Adv                      	
68267:	Q  	Aux Never Verb P O3[+WH]                          	
68268:	Q  	Aux Not Verb Adv[+WH]                             	
68269:	Q  	Aux Not Verb O1 Adv[+WH]                          	
68270:	Q  	Aux Not Verb O1 O2 Adv[+WH]                       	
68271:	Q  	Aux Not Verb O1 O2 P O3 Adv[+WH]                  	
68272:	Q  	Aux Not Verb O1 O2 P O3[+WH] Adv                  	
68273:	Q  	Aux Not Verb O1 O2 P O3[+WH]                      	
68274:	Q  	Aux Not Verb O1 O2[+WH] Adv                       	
68275:	Q  	Aux Not Verb O1 O2[+WH] P O3 Adv                  	
68276:	Q  	Aux Not Verb O1 O2[+WH] P O3                      	
68277:	Q  	Aux Not Verb O1 O2[+WH]                           	
68278:	Q  	Aux Not Verb O1 P O3 Adv[+WH]                     	
68279:	Q  	Aux Not Verb O1 P O3[+WH] Adv                     	
68280:	Q  	Aux Not Verb O1 P O3[+WH]                         	
68281:	Q  	Aux Not Verb O1[+WH] Adv                          	
68282:	Q  	Aux Not Verb O1[+WH] O2 Adv                       	
68283:	Q  	Aux Not Verb O1[+WH] O2 P O3 Adv                  	
68284:	Q  	Aux Not Verb O1[+WH] O2 P O3                      	
68285:	Q  	Aux Not Verb O1[+WH] O2                           	
68286:	Q  	Aux Not Verb O1[+WH] P O3 Adv                     	
68287:	Q  	Aux Not Verb O1[+WH] P O3                         	
68288:	Q  	Aux Not Verb O1[+WH]                              	
68289:	Q  	Aux Not Verb P O3 Adv[+WH]                        	
68290:	Q  	Aux Not Verb P O3[+WH] Adv                        	
68291:	Q  	Aux Not Verb P O3[+WH]                            	
68292:	Q  	Aux Verb Adv[+WH]                                 	
68293:	Q  	Aux Verb O1 Adv[+WH]                              	
68294:	Q  	Aux Verb O1 O2 Adv[+WH]                           	
68295:	Q  	Aux Verb O1 O2 P O3 Adv[+WH]                      	
68296:	Q  	Aux Verb O1 O2 P O3[+WH] Adv                      	
68297:	Q  	Aux Verb O1 O2 P O3[+WH]                          	
68298:	Q  	Aux Verb O1 O2[+WH] Adv                           	
68299:	Q  	Aux Verb O1 O2[+WH] P O3 Adv                      	
68300:	Q  	Aux Verb O1 O2[+WH] P O3                          	
68301:	Q  	Aux Verb O1 O2[+WH]                               	
68302:	Q  	Aux Verb O1 P O3 Adv[+WH]                         	
68303:	Q  	Aux Verb O1 P O3[+WH] Adv                         	
68304:	Q  	Aux Verb O1 P O3[+WH]                             	
68305:	Q  	Aux Verb O1[+WH] Adv                              	
68306:	Q  	Aux Verb O1[+WH] O2 Adv                           	
68307:	Q  	Aux Verb O1[+WH] O2 P O3 Adv                      	
68308:	Q  	Aux Verb O1[+WH] O2 P O3                          	
68309:	Q  	Aux Verb O1[+WH] O2                               	
68310:	Q  	Aux Verb O1[+WH] P O3 Adv                         	
68311:	Q  	Aux Verb O1[+WH] P O3                             	
68312:	Q  	Aux Verb O1[+WH]                                  	
68313:	Q  	Aux Verb P O3 Adv[+WH]                            	
68314:	Q  	Aux Verb P O3[+WH] Adv                            	
68315:	Q  	Aux Verb P O3[+WH]                                	
68532:	Q  	Verb Never Adv[+WH]                               	
68533:	Q  	Verb Never O1 Adv[+WH]                            	
68534:	Q  	Verb Never O1 O2 Adv[+WH]                         	
68535:	Q  	Verb Never O1 O2 P O3 Adv[+WH]                    	
68536:	Q  	Verb Never O1 O2 P O3[+WH] Adv                    	
68537:	Q  	Verb Never O1 O2 P O3[+WH]                        	
68538:	Q  	Verb Never O1 O2[+WH] Adv                         	
68539:	Q  	Verb Never O1 O2[+WH] P O3 Adv                    	
68540:	Q  	Verb Never O1 O2[+WH] P O3                        	
68541:	Q  	Verb Never O1 O2[+WH]                             	
68542:	Q  	Verb Never O1 P O3 Adv[+WH]                       	
68543:	Q  	Verb Never O1 P O3[+WH] Adv                       	
68544:	Q  	Verb Never O1 P O3[+WH]                           	
68545:	Q  	Verb Never O1[+WH] Adv                            	
68546:	Q  	Verb Never O1[+WH] O2 Adv                         	
68547:	Q  	Verb Never O1[+WH] O2 P O3 Adv                    	
68548:	Q  	Verb Never O1[+WH] O2 P O3                        	
68549:	Q  	Verb Never O1[+WH] O2                             	
68550:	Q  	Verb Never O1[+WH] P O3 Adv                       	
68551:	Q  	Verb Never O1[+WH] P O3                           	
68552:	Q  	Verb Never O1[+WH]                                	
68553:	Q  	Verb Never P O3 Adv[+WH]                          	
68554:	Q  	Verb Never P O3[+WH] Adv                          	
68555:	Q  	Verb Never P O3[+WH]                              	
68556:	Q  	Verb Not Adv[+WH]                                 	
68557:	Q  	Verb Not O1 Adv[+WH]                              	
68558:	Q  	Verb Not O1 O2 Adv[+WH]                           	
68559:	Q  	Verb Not O1 O2 P O3 Adv[+WH]                      	
68560:	Q  	Verb Not O1 O2 P O3[+WH] Adv                      	
68561:	Q  	Verb Not O1 O2 P O3[+WH]                          	
68562:	Q  	Verb Not O1 O2[+WH] Adv                           	
68563:	Q  	Verb Not O1 O2[+WH] P O3 Adv                      	
68564:	Q  	Verb Not O1 O2[+WH] P O3                          	
68565:	Q  	Verb Not O1 O2[+WH]                               	
68566:	Q  	Verb Not O1 P O3 Adv[+WH]                         	
68567:	Q  	Verb Not O1 P O3[+WH] Adv                         	
68568:	Q  	Verb Not O1 P O3[+WH]                             	
68569:	Q  	Verb Not O1[+WH] Adv                              	
68570:	Q  	Verb Not O1[+WH] O2 Adv                           	
68571:	Q  	Verb Not O1[+WH] O2 P O3 Adv                      	
68572:	Q  	Verb Not O1[+WH] O2 P O3                          	
68573:	Q  	Verb Not O1[+WH] O2                               	
68574:	Q  	Verb Not O1[+WH] P O3 Adv                         	
68575:	Q  	Verb Not O1[+WH] P O3                             	
68576:	Q  	Verb Not O1[+WH]                                  	
68577:	Q  	Verb Not P O3 Adv[+WH]                            	
68578:	Q  	Verb Not P O3[+WH] Adv                            	
68579:	Q  	Verb Not P O3[+WH]                                	
68580:	Q  	Verb Adv[+WH]                                     	
68581:	Q  	Verb O1 Adv[+WH]                                  	
68582:	Q  	Verb O1 O2 Adv[+WH]                               	
68583:	Q  	Verb O1 O2 P O3 Adv[+WH]                          	
68584:	Q  	Verb O1 O2 P O3[+WH] Adv                          	
68585:	Q  	Verb O1 O2 P O3[+WH]                              	
68586:	Q  	Verb O1 O2[+WH] Adv                               	
68587:	Q  	Verb O1 O2[+WH] P O3 Adv                          	
68588:	Q  	Verb O1 O2[+WH] P O3                              	
68589:	Q  	Verb O1 O2[+WH]                                   	
68590:	Q  	Verb O1 P O3 Adv[+WH]                             	
68591:	Q  	Verb O1 P O3[+WH] Adv                             	
68592:	Q  	Verb O1 P O3[+WH]                                 	
68593:	Q  	Verb O1[+WH] Adv                                  	
68594:	Q  	Verb O1[+WH] O2 Adv                               	
68595:	Q  	Verb O1[+WH] O2 P O3 Adv                          	
68596:	Q  	Verb O1[+WH] O2 P O3                              	
68597:	Q  	Verb O1[+WH] O2                                   	
68598:	Q  	Verb O1[+WH] P O3 Adv                             	
68599:	Q  	Verb O1[+WH] P O3                                 	
68600:	Q  	Verb O1[+WH]                                      	
68601:	Q  	Verb P O3 Adv[+WH]                                	
68602:	Q  	Verb P O3[+WH] Adv                                	
68603:	Q  	Verb P O3[+WH]                                    	
70932:	Q  	S Aux Never Verb Adv[+WH]                         	
70933:	Q  	S Aux Never Verb O1 Adv[+WH]                      	
70934:	Q  	S Aux Never Verb O1 O2 Adv[+WH]                   	
70935:	Q  	S Aux Never Verb O1 O2 P O3 Adv[+WH]              	
70936:	Q  	S Aux Never Verb O1 O2 P O3[+WH] Adv              	
70937:	Q  	S Aux Never Verb O1 O2 P O3[+WH]                  	
70938:	Q  	S Aux Never Verb O1 O2[+WH] Adv                   	
70939:	Q  	S Aux Never Verb O1 O2[+WH] P O3 Adv              	
70940:	Q  	S Aux Never Verb O1 O2[+WH] P O3                  	
70941:	Q  	S Aux Never Verb O1 O2[+WH]                       	
70942:	Q  	S Aux Never Verb O1 P O3 Adv[+WH]                 	
70943:	Q  	S Aux Never Verb O1 P O3[+WH] Adv                 	
70944:	Q  	S Aux Never Verb O1 P O3[+WH]                     	
70945:	Q  	S Aux Never Verb O1[+WH] Adv                      	
70946:	Q  	S Aux Never Verb O1[+WH] O2 Adv                   	
70947:	Q  	S Aux Never Verb O1[+WH] O2 P O3 Adv              	
70948:	Q  	S Aux Never Verb O1[+WH] O2 P O3                  	
70949:	Q  	S Aux Never Verb O1[+WH] O2                       	
70950:	Q  	S Aux Never Verb O1[+WH] P O3 Adv                 	
70951:	Q  	S Aux Never Verb O1[+WH] P O3                     	
