BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
22720	DEC	O3 P[+WA] Adv O1 Verb Not S Aux                   	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](NegBar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22722	DEC	O3 P[+WA] Adv O2 O1 Verb Not S Aux                	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](NegBar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]""O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22724	DEC	O3 P[+WA] Adv Verb Not S Aux                      	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](NegBar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22726	DEC	O3 P[+WA] O1 Verb Not S Aux                       	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](NegBar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22728	DEC	O3 P[+WA] O2 O1 Verb Not S Aux                    	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](NegBar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]""O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22730	DEC	O3 P[+WA] Verb Not S Aux                          	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](NegBar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]"(V"Verb")))(Neg"Not")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22732	DEC	O3 P[+WA] Adv O1 Verb Never S Aux                 	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](Negbar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22734	DEC	O3 P[+WA] Adv O2 O1 Verb Never S Aux              	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](Negbar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]""O2""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22736	DEC	O3 P[+WA] Adv Verb Never S Aux                    	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](Negbar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22738	DEC	O3 P[+WA] O1 Verb Never S Aux                     	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](Negbar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22740	DEC	O3 P[+WA] O2 O1 Verb Never S Aux                  	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](Negbar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]""O2""O1"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22742	DEC	O3 P[+WA] Verb Never S Aux                        	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](NegP[SLASH PP](Negbar[SLASH PP](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]"(V"Verb"))))"Never")(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22744	DEC	O3 P[+WA] Adv O1 Verb S Aux                       	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22746	DEC	O3 P[+WA] Adv O2 O1 Verb S Aux                    	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]""O2""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22748	DEC	O3 P[+WA] Adv Verb S Aux                          	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](VP[SLASH PP](Vbar[SLASH PP]"Adv""PP[+NULL][SLASH PP]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22750	DEC	O3 P[+WA] O1 Verb S Aux                           	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22752	DEC	O3 P[+WA] O2 O1 Verb S Aux                        	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]""O2""O1"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
22754	DEC	O3 P[+WA] Verb S Aux                              	(CP[ILLOC DEC][+FIN](PP[+TOPIC][+WA]"O3""P[+WA]")(Cbar[ILLOC DEC][+FIN][SLASH PP](IP[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](Ibar[ILLOC DEC][+FIN][SLASH PP][SLASH Aux](VP[SLASH PP](Vbar[SLASH PP]"PP[+NULL][SLASH PP]"(V"Verb")))(I[ILLOC DEC][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC DEC][+FIN]"Aux[+FIN]")))       7252	
23752	IMP	Adv O1 Verb Not                                   	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(NegBar(VP(Vbar"Adv""O1"(V"Verb")))(Neg"Not")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23753	IMP	Adv O2 O1 Verb Not                                	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(NegBar(VP(Vbar"Adv""O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23754	IMP	Adv O3 P O1 Verb Not                              	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")"O1"(V"Verb")))(Neg"Not")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23755	IMP	Adv O3 P O2 O1 Verb Not                           	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")"O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23756	IMP	Adv O3 P Verb Not                                 	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")(V"Verb")))(Neg"Not")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23757	IMP	Adv Verb Not                                      	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(NegBar(VP(Vbar"Adv"(V"Verb")))(Neg"Not")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23758	IMP	O1 Verb Not                                       	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(NegBar(VP(Vbar"O1"(V"Verb")))(Neg"Not")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23759	IMP	O2 O1 Verb Not                                    	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(NegBar(VP(Vbar"O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23760	IMP	O3 P O1 Verb Not                                  	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(NegBar(VP(Vbar(PP"O3""P")"O1"(V"Verb")))(Neg"Not")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23761	IMP	O3 P O2 O1 Verb Not                               	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(NegBar(VP(Vbar(PP"O3""P")"O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23762	IMP	O3 P Verb Not                                     	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(NegBar(VP(Vbar(PP"O3""P")(V"Verb")))(Neg"Not")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23763	IMP	Verb Not                                          	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(NegBar(VP(Vbar(V"Verb")))(Neg"Not")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23764	IMP	Adv O1 Verb Never                                 	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(Negbar(VP(Vbar"Adv""O1"(V"Verb"))))"Never")(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23765	IMP	Adv O2 O1 Verb Never                              	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(Negbar(VP(Vbar"Adv""O2""O1"(V"Verb"))))"Never")(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23766	IMP	Adv O3 P O1 Verb Never                            	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(Negbar(VP(Vbar"Adv"(PP"O3""P")"O1"(V"Verb"))))"Never")(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23767	IMP	Adv O3 P O2 O1 Verb Never                         	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(Negbar(VP(Vbar"Adv"(PP"O3""P")"O2""O1"(V"Verb"))))"Never")(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23768	IMP	Adv O3 P Verb Never                               	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(Negbar(VP(Vbar"Adv"(PP"O3""P")(V"Verb"))))"Never")(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23769	IMP	Adv Verb Never                                    	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(Negbar(VP(Vbar"Adv"(V"Verb"))))"Never")(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23770	IMP	O1 Verb Never                                     	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(Negbar(VP(Vbar"O1"(V"Verb"))))"Never")(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23771	IMP	O2 O1 Verb Never                                  	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(Negbar(VP(Vbar"O2""O1"(V"Verb"))))"Never")(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23772	IMP	O3 P O1 Verb Never                                	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(Negbar(VP(Vbar(PP"O3""P")"O1"(V"Verb"))))"Never")(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23773	IMP	O3 P O2 O1 Verb Never                             	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(Negbar(VP(Vbar(PP"O3""P")"O2""O1"(V"Verb"))))"Never")(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23774	IMP	O3 P Verb Never                                   	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(Negbar(VP(Vbar(PP"O3""P")(V"Verb"))))"Never")(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23775	IMP	Verb Never                                        	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](NegP(Negbar(VP(Vbar(V"Verb"))))"Never")(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23776	IMP	Adv O1 Verb                                       	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](VP(Vbar"Adv""O1"(V"Verb")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23777	IMP	Adv O2 O1 Verb                                    	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](VP(Vbar"Adv""O2""O1"(V"Verb")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23778	IMP	Adv O3 P O1 Verb                                  	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](VP(Vbar"Adv"(PP"O3""P")"O1"(V"Verb")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23779	IMP	Adv O3 P O2 O1 Verb                               	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](VP(Vbar"Adv"(PP"O3""P")"O2""O1"(V"Verb")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23780	IMP	Adv O3 P Verb                                     	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](VP(Vbar"Adv"(PP"O3""P")(V"Verb")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23781	IMP	Adv Verb                                          	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](VP(Vbar"Adv"(V"Verb")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23782	IMP	O1 Verb                                           	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](VP(Vbar"O1"(V"Verb")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23783	IMP	O2 O1 Verb                                        	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](VP(Vbar"O2""O1"(V"Verb")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23784	IMP	O3 P O1 Verb                                      	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](VP(Vbar(PP"O3""P")"O1"(V"Verb")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23785	IMP	O3 P O2 O1 Verb                                   	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](VP(Vbar(PP"O3""P")"O2""O1"(V"Verb")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23786	IMP	O3 P Verb                                         	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](VP(Vbar(PP"O3""P")(V"Verb")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
23787	IMP	Verb                                              	(CP[ILLOC IMP](Cbar[ILLOC IMP](IP[ILLOC IMP](Ibar[ILLOC IMP](VP(Vbar(V"Verb")))(I[ILLOC IMP]"Aux[+NULL]"))"S[+NULL]")(C[ILLOC IMP]"Please[+NULL]")))       7252	
26108	Q  	Adv O1 Verb Not S Aux                             	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](IP[ILLOC Q][+FIN][SLASH Aux](Ibar[ILLOC Q][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv""O1"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC Q][+FIN]"Aux[+FIN]")))       7252	
26110	Q  	Adv O2 O1 Verb Not S Aux                          	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](IP[ILLOC Q][+FIN][SLASH Aux](Ibar[ILLOC Q][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv""O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC Q][+FIN]"Aux[+FIN]")))       7252	
26112	Q  	Adv O3 P O1 Verb Not S Aux                        	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](IP[ILLOC Q][+FIN][SLASH Aux](Ibar[ILLOC Q][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")"O1"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC Q][+FIN]"Aux[+FIN]")))       7252	
26114	Q  	Adv O3 P O2 O1 Verb Not S Aux                     	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](IP[ILLOC Q][+FIN][SLASH Aux](Ibar[ILLOC Q][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")"O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC Q][+FIN]"Aux[+FIN]")))       7252	
26116	Q  	Adv O3 P Verb Not S Aux                           	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](IP[ILLOC Q][+FIN][SLASH Aux](Ibar[ILLOC Q][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC Q][+FIN]"Aux[+FIN]")))       7252	
26118	Q  	Adv Verb Not S Aux                                	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](IP[ILLOC Q][+FIN][SLASH Aux](Ibar[ILLOC Q][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"Adv"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC Q][+FIN]"Aux[+FIN]")))       7252	
26120	Q  	O1 Verb Not S Aux                                 	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](IP[ILLOC Q][+FIN][SLASH Aux](Ibar[ILLOC Q][+FIN][SLASH Aux](NegP(NegBar(VP(Vbar"O1"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]"))"S")(C[ILLOC Q][+FIN]"Aux[+FIN]")))       7252	
