UR #	ILLOC	SR	
76317	Q  	S[+WH][+WA] Aux Never Verb P O3 Adv               	
76318	Q  	S[+WH][+WA] Aux Never Verb P O3                   	
76319	Q  	S[+WH][+WA] Aux Never Verb                        	
76320	Q  	S[+WH][+WA] Aux Not Verb Adv                      	
76321	Q  	S[+WH][+WA] Aux Not Verb O1 Adv                   	
76322	Q  	S[+WH][+WA] Aux Not Verb O1 O2 Adv                	
76323	Q  	S[+WH][+WA] Aux Not Verb O1 O2 P O3 Adv           	
76324	Q  	S[+WH][+WA] Aux Not Verb O1 O2 P O3               	
76325	Q  	S[+WH][+WA] Aux Not Verb O1 O2                    	
76326	Q  	S[+WH][+WA] Aux Not Verb O1 P O3 Adv              	
76327	Q  	S[+WH][+WA] Aux Not Verb O1 P O3                  	
76328	Q  	S[+WH][+WA] Aux Not Verb O1                       	
76329	Q  	S[+WH][+WA] Aux Not Verb P O3 Adv                 	
76330	Q  	S[+WH][+WA] Aux Not Verb P O3                     	
76331	Q  	S[+WH][+WA] Aux Not Verb                          	
76332	Q  	S[+WH][+WA] Aux Verb Adv                          	
76333	Q  	S[+WH][+WA] Aux Verb O1 Adv                       	
76334	Q  	S[+WH][+WA] Aux Verb O1 O2 Adv                    	
76335	Q  	S[+WH][+WA] Aux Verb O1 O2 P O3 Adv               	
76336	Q  	S[+WH][+WA] Aux Verb O1 O2 P O3                   	
76337	Q  	S[+WH][+WA] Aux Verb O1 O2                        	
76338	Q  	S[+WH][+WA] Aux Verb O1 P O3 Adv                  	
76339	Q  	S[+WH][+WA] Aux Verb O1 P O3                      	
76340	Q  	S[+WH][+WA] Aux Verb O1                           	
76341	Q  	S[+WH][+WA] Aux Verb P O3 Adv                     	
76342	Q  	S[+WH][+WA] Aux Verb P O3                         	
76343	Q  	S[+WH][+WA] Aux Verb                              	
76452	Q  	S[+WH][+WA] Verb Never Adv                        	
76453	Q  	S[+WH][+WA] Verb Never O1 Adv                     	
76454	Q  	S[+WH][+WA] Verb Never O1 O2 Adv                  	
76455	Q  	S[+WH][+WA] Verb Never O1 O2 P O3 Adv             	
76456	Q  	S[+WH][+WA] Verb Never O1 O2 P O3                 	
76457	Q  	S[+WH][+WA] Verb Never O1 O2                      	
76458	Q  	S[+WH][+WA] Verb Never O1 P O3 Adv                	
76459	Q  	S[+WH][+WA] Verb Never O1 P O3                    	
76460	Q  	S[+WH][+WA] Verb Never O1                         	
76461	Q  	S[+WH][+WA] Verb Never P O3 Adv                   	
76462	Q  	S[+WH][+WA] Verb Never P O3                       	
76463	Q  	S[+WH][+WA] Verb Never                            	
76464	Q  	S[+WH][+WA] Verb Not Adv                          	
76465	Q  	S[+WH][+WA] Verb Not O1 Adv                       	
76466	Q  	S[+WH][+WA] Verb Not O1 O2 Adv                    	
76467	Q  	S[+WH][+WA] Verb Not O1 O2 P O3 Adv               	
76468	Q  	S[+WH][+WA] Verb Not O1 O2 P O3                   	
76469	Q  	S[+WH][+WA] Verb Not O1 O2                        	
76470	Q  	S[+WH][+WA] Verb Not O1 P O3 Adv                  	
76471	Q  	S[+WH][+WA] Verb Not O1 P O3                      	
76472	Q  	S[+WH][+WA] Verb Not O1                           	
76473	Q  	S[+WH][+WA] Verb Not P O3 Adv                     	
76474	Q  	S[+WH][+WA] Verb Not P O3                         	
76475	Q  	S[+WH][+WA] Verb Not                              	
76476	Q  	S[+WH][+WA] Verb Adv                              	
76477	Q  	S[+WH][+WA] Verb O1 Adv                           	
76478	Q  	S[+WH][+WA] Verb O1 O2 Adv                        	
76479	Q  	S[+WH][+WA] Verb O1 O2 P O3 Adv                   	
76480	Q  	S[+WH][+WA] Verb O1 O2 P O3                       	
76481	Q  	S[+WH][+WA] Verb O1 O2                            	
76482	Q  	S[+WH][+WA] Verb O1 P O3 Adv                      	
76483	Q  	S[+WH][+WA] Verb O1 P O3                          	
76484	Q  	S[+WH][+WA] Verb O1                               	
76485	Q  	S[+WH][+WA] Verb P O3 Adv                         	
76486	Q  	S[+WH][+WA] Verb P O3                             	
76487	Q  	S[+WH][+WA] Verb                                  	
89736	Q  	P[+WA] O3 Aux S Never Verb O1 O2 Adv[+WH]         	
89737	Q  	P[+WA] O3 Aux S Never Verb O1 O2[+WH] Adv         	
89738	Q  	P[+WA] O3 Aux S Never Verb O1 O2[+WH]             	
89739	Q  	P[+WA] O3 Aux S Never Verb O1 Adv[+WH]            	
89740	Q  	P[+WA] O3 Aux S Never Verb O1[+WH] O2 Adv         	
89741	Q  	P[+WA] O3 Aux S Never Verb O1[+WH] O2             	
89742	Q  	P[+WA] O3 Aux S Never Verb O1[+WH] Adv            	
89743	Q  	P[+WA] O3 Aux S Never Verb O1[+WH]                	
89744	Q  	P[+WA] O3 Aux S Never Verb Adv[+WH]               	
89745	Q  	P[+WA] O3 Aux S Not Verb O1 O2 Adv[+WH]           	
89746	Q  	P[+WA] O3 Aux S Not Verb O1 O2[+WH] Adv           	
89747	Q  	P[+WA] O3 Aux S Not Verb O1 O2[+WH]               	
89748	Q  	P[+WA] O3 Aux S Not Verb O1 Adv[+WH]              	
89749	Q  	P[+WA] O3 Aux S Not Verb O1[+WH] O2 Adv           	
89750	Q  	P[+WA] O3 Aux S Not Verb O1[+WH] O2               	
89751	Q  	P[+WA] O3 Aux S Not Verb O1[+WH] Adv              	
89752	Q  	P[+WA] O3 Aux S Not Verb O1[+WH]                  	
89753	Q  	P[+WA] O3 Aux S Not Verb Adv[+WH]                 	
89754	Q  	P[+WA] O3 Aux S Verb O1 O2 Adv[+WH]               	
89755	Q  	P[+WA] O3 Aux S Verb O1 O2[+WH] Adv               	
89756	Q  	P[+WA] O3 Aux S Verb O1 O2[+WH]                   	
89757	Q  	P[+WA] O3 Aux S Verb O1 Adv[+WH]                  	
89758	Q  	P[+WA] O3 Aux S Verb O1[+WH] O2 Adv               	
89759	Q  	P[+WA] O3 Aux S Verb O1[+WH] O2                   	
89760	Q  	P[+WA] O3 Aux S Verb O1[+WH] Adv                  	
89761	Q  	P[+WA] O3 Aux S Verb O1[+WH]                      	
89762	Q  	P[+WA] O3 Aux S Verb Adv[+WH]                     	
89790	Q  	P[+WA] O3 Aux S[+WH] Never Verb O1 O2 Adv         	
89791	Q  	P[+WA] O3 Aux S[+WH] Never Verb O1 O2             	
89792	Q  	P[+WA] O3 Aux S[+WH] Never Verb O1 Adv            	
89793	Q  	P[+WA] O3 Aux S[+WH] Never Verb O1                	
89794	Q  	P[+WA] O3 Aux S[+WH] Never Verb Adv               	
89795	Q  	P[+WA] O3 Aux S[+WH] Never Verb                   	
89796	Q  	P[+WA] O3 Aux S[+WH] Not Verb O1 O2 Adv           	
89797	Q  	P[+WA] O3 Aux S[+WH] Not Verb O1 O2               	
89798	Q  	P[+WA] O3 Aux S[+WH] Not Verb O1 Adv              	
89799	Q  	P[+WA] O3 Aux S[+WH] Not Verb O1                  	
89800	Q  	P[+WA] O3 Aux S[+WH] Not Verb Adv                 	
89801	Q  	P[+WA] O3 Aux S[+WH] Not Verb                     	
89802	Q  	P[+WA] O3 Aux S[+WH] Verb O1 O2 Adv               	
89803	Q  	P[+WA] O3 Aux S[+WH] Verb O1 O2                   	
89804	Q  	P[+WA] O3 Aux S[+WH] Verb O1 Adv                  	
89805	Q  	P[+WA] O3 Aux S[+WH] Verb O1                      	
89806	Q  	P[+WA] O3 Aux S[+WH] Verb Adv                     	
89807	Q  	P[+WA] O3 Aux S[+WH] Verb                         	
89880	Q  	P[+WA] O3 Verb S Never O1 O2 Adv[+WH]             	
89881	Q  	P[+WA] O3 Verb S Never O1 O2[+WH] Adv             	
89882	Q  	P[+WA] O3 Verb S Never O1 O2[+WH]                 	
89883	Q  	P[+WA] O3 Verb S Never O1 Adv[+WH]                	
89884	Q  	P[+WA] O3 Verb S Never O1[+WH] O2 Adv             	
89885	Q  	P[+WA] O3 Verb S Never O1[+WH] O2                 	
89886	Q  	P[+WA] O3 Verb S Never O1[+WH] Adv                	
89887	Q  	P[+WA] O3 Verb S Never O1[+WH]                    	
89888	Q  	P[+WA] O3 Verb S Never Adv[+WH]                   	
89889	Q  	P[+WA] O3 Verb S Not O1 O2 Adv[+WH]               	
89890	Q  	P[+WA] O3 Verb S Not O1 O2[+WH] Adv               	
89891	Q  	P[+WA] O3 Verb S Not O1 O2[+WH]                   	
89892	Q  	P[+WA] O3 Verb S Not O1 Adv[+WH]                  	
89893	Q  	P[+WA] O3 Verb S Not O1[+WH] O2 Adv               	
89894	Q  	P[+WA] O3 Verb S Not O1[+WH] O2                   	
89895	Q  	P[+WA] O3 Verb S Not O1[+WH] Adv                  	
89896	Q  	P[+WA] O3 Verb S Not O1[+WH]                      	
89897	Q  	P[+WA] O3 Verb S Not Adv[+WH]                     	
89898	Q  	P[+WA] O3 Verb S O1 O2 Adv[+WH]                   	
89899	Q  	P[+WA] O3 Verb S O1 O2[+WH] Adv                   	
89900	Q  	P[+WA] O3 Verb S O1 O2[+WH]                       	
89901	Q  	P[+WA] O3 Verb S O1 Adv[+WH]                      	
89902	Q  	P[+WA] O3 Verb S O1[+WH] O2 Adv                   	
89903	Q  	P[+WA] O3 Verb S O1[+WH] O2                       	
89904	Q  	P[+WA] O3 Verb S O1[+WH] Adv                      	
89905	Q  	P[+WA] O3 Verb S O1[+WH]                          	
89906	Q  	P[+WA] O3 Verb S Adv[+WH]                         	
89934	Q  	P[+WA] O3 Verb S[+WH] Never O1 O2 Adv             	
89935	Q  	P[+WA] O3 Verb S[+WH] Never O1 O2                 	
89936	Q  	P[+WA] O3 Verb S[+WH] Never O1 Adv                	
89937	Q  	P[+WA] O3 Verb S[+WH] Never O1                    	
89938	Q  	P[+WA] O3 Verb S[+WH] Never Adv                   	
89939	Q  	P[+WA] O3 Verb S[+WH] Never                       	
89940	Q  	P[+WA] O3 Verb S[+WH] Not O1 O2 Adv               	
89941	Q  	P[+WA] O3 Verb S[+WH] Not O1 O2                   	
89942	Q  	P[+WA] O3 Verb S[+WH] Not O1 Adv                  	
89943	Q  	P[+WA] O3 Verb S[+WH] Not O1                      	
89944	Q  	P[+WA] O3 Verb S[+WH] Not Adv                     	
89945	Q  	P[+WA] O3 Verb S[+WH] Not                         	
89946	Q  	P[+WA] O3 Verb S[+WH] O1 O2 Adv                   	
89947	Q  	P[+WA] O3 Verb S[+WH] O1 O2                       	
89948	Q  	P[+WA] O3 Verb S[+WH] O1 Adv                      	
89949	Q  	P[+WA] O3 Verb S[+WH] O1                          	
89950	Q  	P[+WA] O3 Verb S[+WH] Adv                         	
89951	Q  	P[+WA] O3 Verb S[+WH]                             	
91752	Q  	P[+WA] O3[+WH] Aux S Never Verb O1 O2 Adv         	
91753	Q  	P[+WA] O3[+WH] Aux S Never Verb O1 O2             	
91754	Q  	P[+WA] O3[+WH] Aux S Never Verb O1 Adv            	
91755	Q  	P[+WA] O3[+WH] Aux S Never Verb O1                	
91756	Q  	P[+WA] O3[+WH] Aux S Never Verb Adv               	
91757	Q  	P[+WA] O3[+WH] Aux S Never Verb                   	
91758	Q  	P[+WA] O3[+WH] Aux S Not Verb O1 O2 Adv           	
91759	Q  	P[+WA] O3[+WH] Aux S Not Verb O1 O2               	
91760	Q  	P[+WA] O3[+WH] Aux S Not Verb O1 Adv              	
91761	Q  	P[+WA] O3[+WH] Aux S Not Verb O1                  	
91762	Q  	P[+WA] O3[+WH] Aux S Not Verb Adv                 	
91763	Q  	P[+WA] O3[+WH] Aux S Not Verb                     	
91764	Q  	P[+WA] O3[+WH] Aux S Verb O1 O2 Adv               	
91765	Q  	P[+WA] O3[+WH] Aux S Verb O1 O2                   	
91766	Q  	P[+WA] O3[+WH] Aux S Verb O1 Adv                  	
91767	Q  	P[+WA] O3[+WH] Aux S Verb O1                      	
91768	Q  	P[+WA] O3[+WH] Aux S Verb Adv                     	
91769	Q  	P[+WA] O3[+WH] Aux S Verb                         	
91824	Q  	P[+WA] O3[+WH] Verb S Never O1 O2 Adv             	
91825	Q  	P[+WA] O3[+WH] Verb S Never O1 O2                 	
91826	Q  	P[+WA] O3[+WH] Verb S Never O1 Adv                	
91827	Q  	P[+WA] O3[+WH] Verb S Never O1                    	
91828	Q  	P[+WA] O3[+WH] Verb S Never Adv                   	
91829	Q  	P[+WA] O3[+WH] Verb S Never                       	
91830	Q  	P[+WA] O3[+WH] Verb S Not O1 O2 Adv               	
91831	Q  	P[+WA] O3[+WH] Verb S Not O1 O2                   	
91832	Q  	P[+WA] O3[+WH] Verb S Not O1 Adv                  	
91833	Q  	P[+WA] O3[+WH] Verb S Not O1                      	
91834	Q  	P[+WA] O3[+WH] Verb S Not Adv                     	
91835	Q  	P[+WA] O3[+WH] Verb S Not                         	
91836	Q  	P[+WA] O3[+WH] Verb S O1 O2 Adv                   	
91837	Q  	P[+WA] O3[+WH] Verb S O1 O2                       	
91838	Q  	P[+WA] O3[+WH] Verb S O1 Adv                      	
91839	Q  	P[+WA] O3[+WH] Verb S O1                          	
91840	Q  	P[+WA] O3[+WH] Verb S Adv                         	
91841	Q  	P[+WA] O3[+WH] Verb S                             	
